frame,time_sec,dribble_type,left_knee_angle,right_knee_angle,left_hip_angle,right_hip_angle,left_elbow_angle,right_elbow_angle,left_ankle_angle,right_ankle_angle,left_knee_velocity,right_knee_velocity,left_hip_velocity,right_hip_velocity,left_elbow_velocity,right_elbow_velocity,left_ankle_velocity,right_ankle_velocity,left_knee_load,right_knee_load,left_hip_load,right_hip_load,left_elbow_load,right_elbow_load,left_ankle_load,right_ankle_load,knee_asymmetry,hip_asymmetry,ankle_asymmetry,elbow_asymmetry,max_load,max_load_joint
444,14.8,Unknown,165.32505857880128,160.755332994667,122.16868879524685,144.4599600650761,179.38502920644152,111.39073025709003,162.8336118641431,158.56219176810035,108.31106591370514,71.1093501517604,110.19612509145958,170.2285278444549,30.12171165120236,121.24947175943205,66.4168479091876,27.629466889937646,0.0,0.0,0.0,4.0150699435074095,0.0,0.10188631604212128,31.652158111545702,26.609072591905203,4.569725584134289,22.291271269829252,4.27142009604276,67.99429894935149,31.652158111545702,left_ankle_load
445,14.833333333333334,Unknown,168.27437169659837,159.37836963876958,125.96782566606085,140.66495797480601,179.71842921744982,112.35002635212223,165.03360948290947,159.27095782180123,88.47939353391268,41.308900676922065,113.97410612441988,113.85006270810266,10.002000330249246,28.778882850966028,65.99992856299082,21.262981611026532,0.0,0.0,0.0,0.0,0.0,0.0,34.112854533647806,27.47092212246799,8.896002057828781,14.697132308745168,5.762651661108237,67.3684028653276,34.112854533647806,left_ankle_load
446,14.866666666666667,Unknown,167.62336146019044,158.60962319965319,127.47423470488242,137.4829166099511,178.52063984815155,113.9100438711519,163.83430409471734,159.18126836768232,19.53030709223782,23.062393173491955,45.192271164647195,95.46124094564732,35.933681078948325,46.80052557089013,35.979161645763895,2.690683623567338,0.0,0.0,0.0,0.0,0.0,0.0,32.7826240755776,27.362422825605837,9.013738260537252,10.008681905068684,4.653035727035018,64.61059597699965,32.7826240755776,left_ankle_load
447,14.9,Unknown,168.42464577878957,157.99147838968358,129.1802358962951,135.12407011965325,174.77668914953787,113.5559064863803,163.87071879603127,158.89295536811397,24.038529557973902,18.54434429908821,51.180035742380454,70.7653947089355,112.3185209584102,10.624121543148135,1.0924410394179063,8.649389987050426,0.0,0.0,0.0,0.0,0.0,0.0,32.823406709720324,27.01254358010292,10.43316738910599,5.943834223358152,4.977763427917296,61.22078266315758,32.823406709720324,left_ankle_load
449,14.966666666666667,Front Dribble,158.12713699535698,155.78531247536046,154.9948754424841,168.6370513314006,122.53912735557107,70.2321123182636,110.40090567877093,119.8620049174502,308.9252635029777,66.18497742969367,774.4391863856699,1005.3894363524207,1567.126853819004,1299.7138250435007,1604.0943935178102,1170.9285135199134,14.284355749503398,0.0,41.370062682796025,47.07866584999497,47.07866584999497,47.07866584999497,47.07866584999497,47.07866584999497,2.3418245199965213,13.642175888916512,9.461099238679267,52.307015037307465,47.07866584999497,right_hip_load
450,15.0,Front Dribble,154.21910944166387,151.14061227421303,152.0829026298038,164.5223726567822,93.85376319125326,70.98086319383275,114.6335345766911,109.64960153309394,117.24082661079308,139.3410060344229,87.35918438040869,123.4403602385521,860.5609249295342,22.46252626707431,126.97886693760537,306.3721015306875,0.0,1.5655533445484204,0.0,0.28028852690858974,45.34815626510045,0.0,0.5677535813342627,14.105624040022203,3.0784971674508483,12.439470026978398,4.983933043597162,22.872899997420518,45.34815626510045,left_elbow_load
451,15.033333333333333,Front Dribble,152.57907245919725,151.24223022400622,151.45899650188414,164.8432739089668,107.84379233177037,71.33726947668393,114.74645906035815,110.07372358641749,49.20110947399877,3.0485384937958315,18.717183837590028,9.627037565537933,419.7008742155133,10.692188485535468,3.387734510011313,12.723661599706304,0.0,0.0,0.0,0.0,21.69127844061929,0.0,0.0,0.0,1.3368422351910283,13.384277407082664,4.672735473940662,36.506522855086445,21.69127844061929,left_elbow_load
452,15.066666666666666,Front Dribble,152.46343702668818,151.32318726930527,151.81401458550766,165.22471325488198,110.54328801207909,71.56439280403411,115.02454859931932,110.15771798369852,3.4690629752719815,2.428711358971327,10.650542508705598,11.443180377455064,80.98487040926145,6.813699820505548,8.342686168835058,2.5198319184309526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.140249757382918,13.410698669374312,4.866830615620799,38.978895208044975,0.0,left_knee_load
453,15.1,Front Dribble,153.09738299159642,152.1580365984452,152.6239120350499,166.36121526260646,111.68610784087,71.4606537496358,114.76048415473626,109.0681191725453,19.018378947247072,25.045479874197838,24.29692348626702,34.095060231734635,34.284594863727165,3.1121716319495363,7.92193333749168,32.6879643345967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9393463931512258,13.737303227556566,5.692364982190966,40.2254540912342,0.0,left_knee_load
454,15.133333333333333,Front Dribble,154.30117573966893,153.76406394311593,153.31892598591804,168.48297375500687,113.5767196816874,71.64000167744634,115.57652256307546,110.41937912609191,36.11378244217548,48.18082034012207,20.850418526044336,63.65275477201209,56.718355224521986,5.380437834316183,24.48115225017588,40.537798606398496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5371117965530061,15.164047769088825,5.157143436983546,41.93671800424106,0.0,left_knee_load
455,15.166666666666666,Front Dribble,154.86996528627435,153.88129699247568,154.14644666760185,168.6831960190362,102.48798820297047,71.82171731980881,115.2002057863961,110.36581903929873,17.063686398162474,3.516991480792626,24.825620450514236,6.006667920879636,332.6619443615077,5.4514692708742984,11.289503300380801,1.6068026037955008,0.0,0.0,0.0,0.0,15.928320261834283,0.0,0.0,0.0,0.9886682937986677,14.536749351434338,4.834386747097369,30.66627088316166,15.928320261834283,left_elbow_load
456,15.2,Front Dribble,157.8431886323565,153.8980530175965,154.53941279893027,168.73551350943228,102.18795504199129,71.95593447974566,117.37957201379564,110.36448033411729,89.19670038246409,0.5026807536248157,11.788983939852642,1.5695247118827638,9.000994829375486,4.02651479810558,65.38098682198623,0.04016115544317245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9451356147599768,14.196100710502009,7.015091679678349,30.232020562245623,0.0,left_knee_load
457,15.233333333333333,Front Dribble,157.3803255085248,153.99543537886143,154.5532275405236,167.78236360073663,103.28474657059648,72.01231732976751,117.1043603630121,109.57391377000829,13.885893714950441,2.921470837947595,0.414442247800082,28.594497260869502,32.903745858155844,1.691485500655432,8.256349523505975,23.71699692326999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3848901296633755,13.229136060213023,7.530446593003816,31.27242924082897,0.0,left_knee_load
458,15.266666666666667,Front Dribble,156.66550211856557,154.18553294105425,154.52393269249893,167.7795515178469,103.5343398051361,72.10399537841906,116.09133760240009,109.55224268038104,21.444701698777067,5.702926865784548,0.8788454407402924,0.08436248669198676,7.4877970361885104,2.7503414595463482,30.390682818360517,0.6501326888174219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4799691775113217,13.255618825347966,6.539094922019046,31.430344426717042,0.0,left_knee_load
459,15.3,Front Dribble,155.09658863698752,154.5804141594807,153.87723896257256,167.034795043844,103.0947513865882,72.09415296484087,115.09535510587878,109.77217364978408,47.06740444734152,11.846436552793875,19.400811897791073,22.342694220086514,13.187652556436973,0.2952724073455215,29.87947489563922,6.597929082091127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5161744775068087,13.157556081271451,5.3231814560947015,31.000598421747327,0.0,left_knee_load
460,15.333333333333334,Front Dribble,155.0230881019783,154.38152482837168,153.67466449227888,167.1821627155995,102.99023928669828,72.10399198853833,115.41141641283969,110.17777940645095,2.2050160502769245,5.966679933270882,6.077234108810501,4.4210301526646845,3.135362996697495,0.2951707109235713,9.481839208827125,12.168172700006181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6415632736066073,13.507498223320624,5.233637006388733,30.886247298159958,0.0,left_knee_load
461,15.366666666666667,Front Dribble,153.69332628807018,154.4773732070586,152.90876894277523,166.74492147218947,106.72154112481184,72.081995981022,114.85288471019082,110.5371931066779,39.8928544172432,2.8754513606077126,22.97686648510961,13.11723730230085,111.93905514340656,0.6598802254896441,16.755951079465916,10.782411006808559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7840469189884232,13.83615252941425,4.315691603512917,34.63954514378983,0.0,left_knee_load
462,15.4,Front Dribble,153.68022538218756,154.5782320389049,153.17526599163864,166.99033138680826,108.65531442748701,72.11291886581186,114.81303124418862,110.91587246320724,0.39302717647871077,3.0257649553888655,7.994911465902419,7.362297438563701,58.01319908025533,0.9276865436957848,1.1956039800659823,11.360380695879968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8980066567173424,13.815065395169626,3.8971587809813855,36.54239556167515,0.0,left_knee_load
463,15.433333333333334,Front Dribble,155.06905337723182,153.57764107082878,153.8291314103529,165.29036477581207,104.92880351826845,72.13938117938302,115.35171481779105,111.01094530799524,41.664839851328,30.017729042283747,19.61596256142741,50.99899832988598,111.79532727655683,0.7938694071347641,16.1605072080728,2.852185343640201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4914123064030491,11.46123336545918,4.3407695097958054,32.78942233888543,0.0,left_knee_load
464,15.466666666666667,Front Dribble,155.64674162234948,152.99744083300783,153.21100604984514,164.12112492221323,108.35699337131591,72.06609746149107,116.02981628564895,111.71560544184561,17.330647353529685,17.406007134628396,18.543760815232417,35.077195607965166,102.84569559142369,2.198511536758616,20.343044035736995,21.139804015511032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.649300789341652,10.910118872368088,4.3142108438033375,36.29089590982484,0.0,left_knee_load
465,15.5,Front Dribble,155.80535618413546,152.72639161693579,153.43386131256125,163.7955604084949,111.52485170278179,72.00584942063877,116.1151641459146,112.42231518185018,4.75843685357944,8.131476482161304,6.68565788148328,9.766935411549582,95.03574994397638,1.807441225569022,2.5604358079696965,21.20129220013709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0789645671996766,10.361699095933659,3.6928489640644244,39.51900228214302,0.0,left_knee_load
466,15.533333333333333,Front Dribble,155.72273386954816,152.84910300274285,153.48496506435498,163.89698351324037,112.48730665113717,71.93413150476678,115.80139265662791,113.57699115382229,2.478669437618919,3.681341574211956,1.533112553811975,3.0426931423639303,28.87364845066159,2.151537476159575,9.413144678600815,34.64027915916333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.873630866805314,10.41201844888539,2.2244015028056197,40.55317514637039,0.0,left_knee_load
467,15.566666666666666,Front Dribble,155.525444165378,153.63815285449556,152.55694809034247,165.22949919759805,113.15988495865469,71.82222484853183,116.94083848560444,114.52262202108093,5.9186911251052265,23.671495552581234,27.840509220375225,39.975470530730206,20.177349225525347,3.3571996870485066,34.18337486929602,28.368926017759293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.887291310882432,12.672551107255572,2.4182164645235105,41.337660110122854,0.0,left_knee_load
468,15.6,Front Dribble,155.89814965608554,154.1083157965056,153.33491785788834,166.07517248715854,113.77289059933828,71.70952795061179,117.32364646246987,115.46158883491137,11.181164721226367,14.104888260301038,23.339093026376077,25.37019868681483,18.390169220507886,3.3809069376013667,11.48423930596266,28.16900441491299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.789833859579943,12.740254629270197,1.8620576275584995,42.063362648726496,0.0,left_knee_load
469,15.633333333333333,Front Dribble,155.88556609412285,154.58613617923012,152.84736371985886,166.99071454846865,104.87366449810314,71.55713063853077,117.15910528888585,116.32215337286763,0.37750685888056523,14.33461148173592,14.626624140884417,27.466261839303172,266.9767830370543,4.571919362430634,4.936235207520383,25.816936138687936,0.0,0.0,0.0,0.0,11.30007376992781,0.0,0.0,0.0,1.2994299148927269,14.143350828609783,0.8369519160182222,33.316533859572374,11.30007376992781,left_elbow_load
470,15.666666666666666,Front Dribble,156.57877307982332,154.95951300490754,153.7790610854386,167.65289870604843,99.99959766003998,71.46316893074045,117.0524220637798,116.84847081175327,20.796209571014117,11.201304770322338,27.950920967392108,19.86552472739362,146.22200514189473,2.8188512337094096,3.2004967531815964,15.78952316656924,0.0,0.0,0.0,0.0,2.116603199150169,0.0,0.0,0.0,1.6192600749157862,13.873837620609834,0.20395125202652764,28.53642872929953,2.116603199150169,left_elbow_load
471,15.7,Front Dribble,156.54267559202253,155.3509343627463,153.51725601950702,168.18322873277904,96.10236518824519,71.3930603718799,116.97625048765143,116.98358110634118,1.082924634023641,11.74264073516298,7.854151977947481,15.909900801918297,116.91697415384382,2.10325676581661,2.2851472838512166,4.053308837637104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1917412292762322,14.665972713272026,0.007330618689749713,24.70930481636529,0.0,left_knee_load
472,15.733333333333333,Front Dribble,157.47050269684615,155.61555200717544,154.23785821791685,168.46227713633786,115.9847753767244,71.32439693022211,117.53592300862597,117.14391211542996,27.83481314470862,7.938529332874111,21.61806595229507,8.371452106764536,596.4723056543764,2.0599032497337078,16.79017562923633,4.809930272663365,0.0,0.0,0.0,0.0,32.20829334853854,0.0,0.0,0.0,1.8549506896707157,14.224418918421009,0.3920108931960158,44.66037844650229,32.20829334853854,left_elbow_load
473,15.766666666666667,Front Dribble,157.82403559687887,155.84251787255522,154.7636267486424,168.7549634891576,112.77302203013124,71.29242514640065,117.46751527340406,117.3694780042074,10.605987000981543,6.8089759613934575,15.773055921766286,8.78059058459229,96.35260039779467,0.9591535146438446,2.052232056657317,6.766976663323163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.981517724323652,13.991336740515209,0.09803726919666644,41.4805968837306,0.0,left_knee_load
474,15.8,Front Dribble,157.65789124967526,156.0652484518586,155.4289301673629,169.06657660711693,111.57569395147391,71.28670619128505,117.26207744228242,117.34558654587023,4.984330416108378,6.681917379101208,19.95910256161494,9.34839353877976,35.919842359720064,0.17156865346791506,6.163134933649275,0.7167437501148299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5926427978166657,13.637646439754036,0.08350910358781505,40.28898776018886,0.0,left_knee_load
475,15.833333333333334,Front Dribble,157.49184684194185,156.24918065555508,155.9131501337708,169.29838036670827,110.56553160257175,71.284048973504,116.8560443652886,117.33039153653309,4.9813322320022735,5.517966110894577,14.52659899223761,6.954112787740314,30.30487046706469,0.07971653343147977,12.180992309814656,0.45585028011444706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2426661863867707,13.38523023293746,0.47434717124448866,39.28148262906775,0.0,left_knee_load
476,15.866666666666667,Front Dribble,157.36604748887075,156.63488619177986,156.27263112786736,169.652820703738,118.88198508832893,71.25229100092561,115.92382456903947,117.38267765573761,3.773980592133057,11.57116608674329,10.7844298228963,10.633210110891866,249.49360457271538,0.9527391773517024,27.966593887473863,1.5685835761357225,0.0,0.0,0.0,0.0,10.025821550336788,0.0,0.0,0.0,0.7311612970908925,13.380189575870645,1.4588530866981415,47.62969408740332,10.025821550336788,left_elbow_load
477,15.9,Front Dribble,156.72382135214832,156.7614258902954,155.9047753400208,169.81735690557002,109.1836531477119,71.23994716041805,115.712540653563,117.34082382138183,19.26678410167284,3.7961909554667272,11.035673635396961,4.93608605496064,290.94995821851114,0.3703152152266398,6.338517464294142,1.2556150306733116,0.0,0.0,0.0,0.0,13.018058938196841,0.0,0.0,0.0,0.03760453814709308,13.912581565549232,1.6282831678188359,37.94370598729384,13.018058938196841,left_elbow_load
478,15.933333333333334,Front Dribble,156.3225359814975,156.91020728073636,155.75932596577246,169.99227309891586,104.54846921805472,71.21451582702878,115.47081591642153,117.26312178923425,12.038561119524331,4.463441713228349,4.363481227449881,5.247485800375102,139.05551788971522,0.762940001678345,7.251742114244024,2.331060964427536,0.0,0.0,0.0,0.0,1.5426237427511258,0.0,0.0,0.0,0.5876712992388491,14.232947133143398,1.7923058728127188,33.33395339102594,1.5426237427511258,left_elbow_load
479,15.966666666666667,Front Dribble,155.85681730763565,157.01823043458035,155.51372936656654,170.1132511565285,103.25432946291568,71.19846244198303,115.22305908480236,117.27384011670397,13.971560215855732,3.240694615319626,7.367897976177744,3.629341728378961,38.82419265417127,0.4816015513725347,7.432704948575122,0.32154982409153376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1614131269446943,14.599521789961955,2.0507810319016073,32.05586702093265,0.0,left_knee_load
480,16.0,Front Dribble,155.6777033493239,157.1500226524637,155.27348440141193,170.15211893782933,100.37504995747354,71.18729919113213,115.24977167019414,117.0835905617344,5.373418749352368,3.953766536500325,7.207348954638064,1.1660334390251137,86.37838516326426,0.3348975255269693,0.801377561753327,5.707486649087059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.472319303139784,14.878634536417394,1.8338188915402611,29.18775076634141,0.0,left_knee_load
481,16.033333333333335,Front Dribble,155.81102456961437,157.4741059084354,155.34093032826198,170.3636932512537,98.51936737929886,71.18995712432927,115.23047921914934,117.1815015454736,3.99963660871407,9.722497679151445,2.023377805501241,6.347229402730932,55.670477345240386,0.07973799591425745,0.5787735313437281,2.9373295121759213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.66308133882103,15.022762922991717,1.9510223263242494,27.329410254969588,0.0,left_knee_load
482,16.066666666666666,Front Dribble,155.69107820347503,157.59237737030455,155.18276078006463,170.3520461198721,95.12081626615733,71.160585887199,115.19409657377076,117.1739493999603,3.598390984180355,3.5481438560742617,4.745086445920492,0.3494139414473807,101.95653339424567,0.8811371139078972,1.0914793613574147,0.22656436539861602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9012991668295172,15.169285339807487,1.9798528261895427,23.96023037895833,0.0,left_knee_load
483,16.1,Front Dribble,155.62066778658445,157.69999100404473,155.03044435614115,170.3445688896182,92.84722999827977,71.1459638945277,115.15749926535551,117.16412465247559,2.112312506717444,3.2284090122055886,4.5694927177044065,0.22431690761777645,68.20758803632685,0.4386597801392611,1.0979192524575865,0.2947424245414254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.079323217460285,15.314124533477042,2.0066253871200814,21.701266103752076,0.0,left_knee_load
484,16.133333333333333,Front Dribble,155.49851386883304,157.80852678757532,154.85134097219188,170.3440882401931,105.88065168373659,71.13836500220876,115.19065075609514,117.28495043936545,3.664617532542138,3.256073505917527,5.373101518478052,0.014419482752998647,391.0026505637045,0.22796676956815531,0.994544722188806,3.624773606695584,0.0,0.0,0.0,0.0,19.83616705063731,0.0,0.0,0.0,2.3100129187422738,15.49274726800121,2.0942996832703074,34.74228668152783,19.83616705063731,left_elbow_load
485,16.166666666666668,Front Dribble,155.36642072248173,157.84577325628192,154.70540656518833,170.33882802561365,99.28908471862013,71.12834529088893,115.18517491598854,117.2600412247463,3.9627943905392726,1.117394061197956,4.378032210106539,0.15780643738310118,197.7470089534937,0.3005913395948312,0.16427520319794553,0.7472764385742892,0.0,0.0,0.0,0.0,6.1460148312665,0.0,0.0,0.0,2.4793525338001814,15.633421460425325,2.0748663087577626,28.1607394277312,6.1460148312665,left_elbow_load
486,16.2,Front Dribble,155.3101899966004,157.85547122688254,154.6227489906977,170.33939217029408,95.48273640687657,71.12016401102461,115.19848459274944,117.24944332344356,1.6869217764400446,0.2909391180187981,2.479727234719178,0.016924340412742822,114.19044935230687,0.24543839592951144,0.3992903028269268,0.31793703908235216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.545281230282143,15.716643179596389,2.05095873069412,24.362572395851956,0.0,left_knee_load
487,16.233333333333334,Front Dribble,155.238652322549,157.85653827851573,154.55258779296494,170.32149108553386,92.56582721175492,71.1153520746098,115.19173627102387,117.1985364098476,2.1461302215419664,0.03201154899556968,2.104835931982336,0.5370325428063438,87.50727585364942,0.14435809244432107,0.20244965176701157,1.5272074078785636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6178859559667274,15.768903292568922,2.006800138823735,21.45047513714512,0.0,left_knee_load
488,16.266666666666666,Front Dribble,155.1068805264804,157.83169565072637,154.4443519896528,170.26688344887347,91.65038491511024,71.11095483593691,115.16295776713781,117.01554030579456,3.953153882057734,0.7452788336806293,3.2470740993642266,1.638229099811781,27.463268899340534,0.13191716018681632,0.8633551165817721,5.48988312159139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.724815124245964,15.82253145922067,1.8525825386567476,20.53943007917333,0.0,left_knee_load
489,16.3,Front Dribble,155.04609395901346,157.81847681157853,154.39591046892016,170.24418034090914,90.06574193203704,71.10738873167436,115.16286235474948,116.99088429304815,1.8235970240084498,0.3965651744351817,1.4532456219791356,0.6810932389299751,47.53928949219585,0.10698312787638997,0.0028623716499964758,0.7396803823921516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.772382852565073,15.848269871988975,1.8280219382986758,18.95835320036268,0.0,left_knee_load
490,16.333333333333332,Front Dribble,155.0148550976685,157.82449324258647,154.33445527463178,170.21105743108805,104.43745033229558,71.0978230016211,115.1992812777025,117.06907287376116,0.9371658403492233,0.18049293023807422,1.8436558286515492,0.9936872946326503,431.1512520077562,0.28697190159803654,1.0925676885905489,2.345657421390115,0.0,0.0,0.0,0.0,22.41941650522459,0.0,0.0,0.0,2.809638144917983,15.876602156456272,1.8697915960586613,33.33962733067449,22.41941650522459,left_elbow_load
491,16.366666666666667,Front Dribble,154.9666650967083,157.84439956502735,154.28034358109682,170.18337473335995,109.45973406218104,71.09626192346605,115.19413983805607,117.11312260031292,1.4457000288052768,0.5971896732262394,1.6233508060489044,0.8304809318428852,150.66851189656376,0.04683234465147734,0.15424318939267323,1.3214917965528628,0.0,0.0,0.0,0.0,2.4710501435082244,0.0,0.0,0.0,2.8777344683190336,15.90303115226314,1.9189827622568458,38.363472138715,2.4710501435082244,left_elbow_load
492,16.4,Front Dribble,154.88601050808106,157.82486992901073,154.2416681279436,170.14362664361758,111.1868044685695,71.09401582625087,115.15410826740674,117.10477722201198,2.419637658817635,0.5858890804984185,1.160263594596529,1.1924426922712428,51.81211219165391,0.06738291645532968,1.2009471194799914,0.2503613490283385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.938859420929674,15.901958515673982,1.9506689546052343,40.09278864231864,0.0,left_knee_load
493,16.433333333333334,Front Dribble,154.82855966092967,157.78712637746648,154.16495786634877,170.08808844951906,113.24889975273807,71.08616328708781,115.14854998958027,117.15676514268823,1.723525414541598,1.1323065463275839,2.3013078478447824,1.6661458229555137,61.86285852505691,0.2355761748916052,0.16674833479399354,1.5596376202876172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.958566716536808,15.923130583170291,2.0082151531079546,42.162736465650255,0.0,left_knee_load
494,16.466666666666665,Front Dribble,152.81678694507278,160.10478646007962,85.50128876143891,170.79394417491744,96.55104223388935,19.176978525144282,157.31856909587728,167.9960502724606,60.353181475706776,69.52980247839434,2059.910073147296,21.175671761951378,500.93572556546167,1557.2755428583062,1265.1005731889102,1525.1785538931708,0.0,0.0,47.07866584999497,0.0,26.712983607339847,73.19943797505763,60.34711403796496,66.81142428449391,7.287999515006845,85.29265541347853,10.677481176583314,77.37406370874507,73.19943797505763,right_elbow_load
495,16.5,Front Dribble,155.0745136163645,154.3751490417616,113.77494242545237,114.67572581881797,96.15366599524882,124.04565381773591,159.09723000966503,172.84156962491173,67.73180013875162,171.88912254954062,848.2096099204035,1683.5465506829842,11.921287159215979,3146.060258777749,53.35982741363239,145.36558057353403,0.0,4.145022041830471,44.79465481679416,47.07866584999497,0.0,47.07866584999497,27.260612497208303,43.3372990536152,0.699364574602896,0.9007833933656002,13.744339615246702,27.891987822487096,47.07866584999497,right_hip_load
496,16.533333333333335,Crossover-like,169.91134882727832,153.86697397951252,129.36413020843796,108.00848998670138,131.54787370633156,167.06082974334342,175.74616884288233,173.0339405416903,445.10505632741456,15.245251867472405,467.6756334895677,200.01707496349766,1061.8262313324822,1290.4552777682252,499.468164996519,5.77112750335715,23.297602920879168,0.0,24.697093217187337,6.3196748541737735,47.07866584999497,47.07866584999497,59.560327598288865,42.33764638129962,16.044374847765795,21.35564022173658,2.7122283011920274,35.51295603701186,59.560327598288865,left_ankle_load
497,16.566666666666666,Crossover-like,163.53376140705322,165.48728913541396,123.1496952242635,116.89883767949345,166.1689305411317,159.82254904152177,170.50554574802484,172.262189922813,191.32762260675293,348.6094546770431,186.4330495252338,266.71043078376226,1038.6317050440039,217.14842105464953,157.2186928457245,23.152518566318747,5.653187553628392,17.015074080184036,5.275684723931439,11.280796853091847,47.07866584999497,7.619901854551081,41.654658252505314,41.5911732958398,1.95352772836074,6.250857544770042,1.756644174788164,6.346381499609919,47.07866584999497,left_elbow_load
498,16.6,Crossover-like,165.05790707733325,161.056542099742,124.71767365176078,114.40048909568515,162.55608831445244,154.0033003350997,173.6734827456747,178.456628771585,45.72437010840105,132.92241107015911,47.03935282491841,74.95045751424925,108.38526680037745,174.57746119266176,95.03810992949582,185.83316546315984,0.0,1.0487379514763862,0.0,0.0,0.0,4.355028775523206,42.949007478134426,50.07527697947207,4.001364977591265,10.317184556075631,4.783146025910298,8.552787979352729,50.07527697947207,right_ankle_load
499,16.633333333333333,Crossover-like,167.743237591036,158.22598898317403,125.21327964338491,114.37755497676987,176.54420092056498,138.01303222548432,176.17314836641035,171.04360306533172,80.55991541108256,84.91659349703866,14.868179748723946,0.6880235674582025,419.6433781833761,479.70804328846157,74.98996862206923,222.39077118759838,0.0,0.0,0.0,0.0,21.68760503448689,25.43269909825091,45.276984485569535,45.169796144919175,9.517248607861973,10.835724666615036,5.129545301078622,38.53116869508065,45.276984485569535,left_ankle_load
500,16.666666666666668,Crossover-like,157.00824274809892,160.10707015190067,111.92328333913983,123.91362834467765,172.6785520761255,120.33713162149171,173.69990116646795,171.01405318913314,322.0498452881125,56.43243506179914,398.6998891273524,286.0822010372333,115.9694653331843,530.2770181197785,74.19741599827177,0.8864962859576053,15.197276852792484,0.0,20.338002395899213,12.67193518097427,0.0,28.446505410675815,42.97412190081905,40.36341073756644,3.0988274038017494,11.990345005537819,2.6858479773348165,52.34142045463379,42.97412190081905,left_ankle_load
501,16.7,Unknown,162.2317715238947,163.82635066122998,110.95578978880157,129.24228881365812,152.25724422737048,107.5979369819317,173.3270531746248,170.42725343676526,156.70586327387355,111.57841527987927,29.02480651014784,159.8598140694142,612.6392354626506,382.1758391868003,11.18543975529434,17.60399257103643,2.950255447436423,0.0,0.0,3.1996583072678386,33.09658154466698,19.256794698350987,42.6186521743836,39.77730375042603,1.5945791373352733,18.286499024856553,2.899799737859553,44.65930724543878,42.6186521743836,left_ankle_load
502,16.733333333333334,Unknown,162.99295052103355,165.2152453943558,110.04276595203477,133.97859394003993,146.8102517973976,105.53611588759179,171.17264069946654,171.68590490948,22.835369914165256,41.66684199377471,27.390715103003913,142.08915379145424,163.4097728991864,61.85463283019715,64.63237425474802,37.75954418144238,0.0,0.0,0.0,1.7860038838129588,3.47960942180624,0.0,40.52082957733708,41.02746831533823,2.222294873322255,23.93582798800516,0.5132642100134603,41.27413590980581,41.02746831533823,right_ankle_load
503,16.766666666666666,Unknown,162.41880855183095,168.49727765268744,108.99700237468038,135.93061987613785,151.1391924931099,106.19598493629955,175.29412185400832,176.77264966258969,17.224259076078,98.46096774994919,31.372907320631782,58.56077808293776,129.86822087136915,19.796071461232856,123.6444346362535,152.60234259329053,0.0,0.0,0.0,0.0,0.8018673581065672,0.0,44.63423143804095,47.24312773328471,6.078469100856495,26.933617501457476,1.4785278085813616,44.94320755681035,47.24312773328471,right_ankle_load
